shipment_id,origin,destination,carrier,transport_mode,shipment_date,planned_eta,planned_transit_days,days_in_transit,shipment_status,package_weight_kg,num_stops,customs_clearance_flag,weather_condition,weather_severity_score,traffic_congestion_level,port_congestion_score,disruption_type,disruption_impact_score,carrier_reliability_score,historical_delay_rate,route_risk_score,delay_probability,is_delayed,actual_delay_hours
SHP103828,Los Angeles,Singapore,DHL,Road,2023-07-27,2023-07-30,3,0,Delayed,2998.38,5,0,Heavy Rain,4.73,8,5,None,0.25,0.887,0.09,0.33,0.7398,1,55.0
SHP103829,Dubai,Sydney,DHL,Road,2024-09-18,2024-09-27,9,4,Delayed,3124.96,2,0,Clear,0.0,6,5,Equipment Failure,5.58,0.91,0.032,0.13,0.5343,1,43.9
SHP103830,Mumbai,Singapore,XPO Logistics,Sea,2023-12-27,2024-01-22,26,3,Out for Delivery,3234.98,2,0,Fog,3.52,5,1,Natural Disaster,10.14,0.847,0.264,0.39,1.0,1,33.6
SHP103831,Rotterdam,Chicago,XPO Logistics,Air,2023-01-04,2023-01-06,2,5,At Port,3680.26,5,0,Heavy Rain,4.77,2,6,Traffic Jam,4.35,0.878,0.294,0.2,1.0,1,23.1
SHP103832,Los Angeles,New York,DHL,Rail,2024-07-28,2024-08-09,12,10,Out for Delivery,3850.56,4,0,Clear,0.13,5,7,None,0.34,0.865,0.169,0.43,0.7538,1,6.6
SHP103833,Mumbai,London,DB Schenker,Rail,2024-05-03,2024-05-12,9,12,Out for Delivery,4510.91,3,0,Clear,0.01,5,9,Port Strike,9.36,0.884,0.146,0.26,0.8881,1,11.9
SHP103834,Mumbai,New York,Maersk,Sea,2023-10-26,2023-11-18,23,9,Out for Delivery,3193.2,2,0,Snow,6.41,6,1,Natural Disaster,10.46,0.856,0.061,0.12,0.9533,1,60.9
SHP103835,Hamburg,Tokyo,DB Schenker,Sea,2024-02-17,2024-03-23,35,14,Out for Delivery,797.43,2,0,Clear,0.0,3,10,Equipment Failure,6.06,0.898,0.295,0.4,0.8122,1,67.2
SHP103836,Shanghai,Sydney,DB Schenker,Sea,2023-08-02,2023-08-26,24,25,Delayed,2081.44,1,0,Blizzard,8.6,3,10,Equipment Failure,5.68,0.891,0.345,0.34,1.0,1,82.4
SHP103837,Los Angeles,Tokyo,DHL,Road,2023-01-20,2023-01-24,4,9,Customs Hold,1012.41,1,0,Snow,6.4,7,8,None,0.19,0.88,0.077,0.25,0.9164,1,65.7
SHP103838,Rotterdam,Singapore,UPS,Road,2023-08-04,2023-08-12,8,4,In Transit,1582.07,3,1,Snow,5.83,8,5,Traffic Jam,3.82,0.944,0.163,0.33,0.8744,1,27.7
SHP103839,Los Angeles,New York,Maersk,Sea,2023-10-07,2023-10-28,21,17,Customs Hold,3838.27,5,0,Clear,0.0,6,5,Port Strike,8.72,0.834,0.045,0.36,0.9563,1,51.0
SHP103840,Shanghai,London,Maersk,Sea,2023-08-01,2023-09-01,31,1,Customs Hold,179.26,5,0,Snow,6.11,6,6,Port Strike,8.95,0.856,0.343,0.4,1.0,1,72.7
SHP103841,Mumbai,Tokyo,UPS,Air,2024-04-22,2024-04-25,3,4,In Transit,2550.09,3,0,Storm,8.12,1,4,None,0.09,0.892,0.214,0.31,0.8894,1,20.7
SHP103842,Dubai,New York,Maersk,Rail,2024-03-16,2024-03-26,10,0,Out for Delivery,3985.76,3,1,Clear,0.0,2,5,Port Strike,9.09,0.844,0.382,0.12,0.8235,1,28.5
SHP103843,Hamburg,Tokyo,XPO Logistics,Sea,2023-07-25,2023-08-18,24,1,Delayed,1844.13,2,0,Heavy Rain,4.85,4,1,Port Strike,8.88,0.819,0.367,0.3,1.0,1,71.0
SHP103844,Dubai,New York,UPS,Road,2024-08-11,2024-08-15,4,5,Out for Delivery,2052.57,1,0,Storm,7.61,6,2,Equipment Failure,6.01,0.953,0.378,0.28,1.0,1,30.1
SHP103845,Shanghai,New York,Maersk,Road,2023-09-02,2023-09-08,6,3,Out for Delivery,477.89,1,0,Clear,0.0,6,2,Equipment Failure,5.72,0.873,0.062,0.35,0.7969,1,63.3
SHP103846,Los Angeles,Singapore,DB Schenker,Air,2024-09-09,2024-09-13,4,9,Out for Delivery,2088.33,1,0,Storm,7.62,3,2,Natural Disaster,9.55,0.896,0.091,0.37,1.0,1,25.6
SHP103847,Dubai,New York,FedEx,Rail,2023-04-09,2023-04-23,14,6,Delayed,1858.61,2,1,Rain,2.08,4,9,Port Strike,9.03,0.901,0.249,0.19,0.8749,1,29.5
SHP103848,Los Angeles,Chicago,UPS,Sea,2023-10-02,2023-11-04,33,26,In Transit,4796.53,1,0,Blizzard,9.28,6,5,Port Strike,8.78,0.901,0.286,0.32,1.0,1,16.4
SHP103849,Dubai,Tokyo,DB Schenker,Air,2023-02-21,2023-02-25,4,2,Customs Hold,4984.62,3,0,Rain,1.74,3,8,Natural Disaster,10.28,0.885,0.053,0.26,0.8444,1,31.7
SHP103850,Dubai,New York,DHL,Rail,2023-09-03,2023-09-14,11,11,Out for Delivery,4335.99,4,0,Blizzard,9.35,5,5,Equipment Failure,5.66,0.909,0.261,0.25,1.0,1,13.3
SHP103851,Rotterdam,London,Maersk,Air,2024-01-21,2024-01-26,5,9,In Transit,307.36,2,0,Blizzard,9.5,1,5,Port Strike,8.74,0.86,0.26,0.2,1.0,1,71.6
SHP103852,Mumbai,Chicago,Maersk,Rail,2023-11-20,2023-12-03,13,15,Delayed,980.7,3,0,Snow,6.25,2,3,None,0.18,0.851,0.028,0.16,0.636,1,57.6
SHP103853,Shanghai,Chicago,DB Schenker,Sea,2023-08-07,2023-09-01,25,29,Out for Delivery,1658.41,4,0,Snow,5.79,3,4,Port Strike,8.62,0.889,0.174,0.16,0.8876,1,39.3
SHP103854,Dubai,Chicago,DB Schenker,Rail,2024-06-08,2024-06-19,11,10,In Transit,4809.53,2,1,Heavy Rain,5.27,3,4,Natural Disaster,10.44,0.883,0.358,0.21,1.0,1,47.9
SHP103855,Shanghai,Singapore,DB Schenker,Sea,2023-07-16,2023-08-14,29,28,Customs Hold,1514.22,4,1,Blizzard,9.31,6,4,Natural Disaster,9.91,0.887,0.345,0.15,1.0,1,28.1
SHP103856,Dubai,Chicago,UPS,Air,2024-05-13,2024-05-16,3,3,Out for Delivery,2368.72,1,0,Heavy Rain,5.41,3,7,Port Strike,8.75,0.883,0.393,0.38,1.0,1,63.9
SHP103857,Mumbai,New York,UPS,Air,2024-10-25,2024-10-27,2,0,Delayed,242.65,3,1,Clear,0.01,1,1,Port Strike,8.69,0.91,0.107,0.27,0.6264,1,38.0
SHP103858,Dubai,New York,Maersk,Air,2024-01-16,2024-01-19,3,3,Customs Hold,1761.26,2,1,Rain,1.99,4,9,Natural Disaster,10.4,0.868,0.161,0.42,1.0,1,85.6
SHP103859,Hamburg,London,Maersk,Rail,2023-08-29,2023-09-08,10,0,Customs Hold,4953.01,1,0,Clear,0.0,4,8,Traffic Jam,4.04,0.854,0.219,0.1,0.6357,1,57.2
SHP103860,Hamburg,Singapore,XPO Logistics,Road,2024-03-10,2024-03-14,4,2,Out for Delivery,3396.31,3,0,Rain,1.89,9,3,Port Strike,8.68,0.83,0.058,0.41,1.0,1,46.2
SHP103861,Rotterdam,Tokyo,DHL,Road,2023-12-28,2023-12-31,3,6,Delayed,4513.31,5,0,Heavy Rain,4.97,9,3,Equipment Failure,5.83,0.906,0.361,0.33,1.0,1,41.6
SHP103862,Shanghai,Tokyo,DB Schenker,Rail,2024-08-11,2024-08-19,8,0,Out for Delivery,837.67,2,0,Heavy Rain,5.15,5,9,Port Strike,9.41,0.851,0.187,0.42,1.0,1,38.1
SHP103863,Dubai,Chicago,DB Schenker,Sea,2023-05-17,2023-06-07,21,7,Customs Hold,4086.92,2,0,Blizzard,9.16,5,6,None,0.0,0.906,0.176,0.42,0.8797,1,69.2
SHP103864,Shanghai,Chicago,UPS,Rail,2023-10-27,2023-11-11,15,9,Out for Delivery,1658.33,2,0,Snow,6.43,4,5,Natural Disaster,9.72,0.928,0.325,0.36,1.0,1,27.6
SHP103865,Shanghai,New York,UPS,Rail,2023-12-07,2023-12-22,15,0,Customs Hold,3249.16,1,0,Heavy Rain,5.3,3,5,Equipment Failure,6.18,0.898,0.141,0.35,0.8042,1,34.6
SHP103866,Los Angeles,Chicago,FedEx,Road,2023-11-23,2023-11-29,6,9,In Transit,129.58,5,0,Clear,0.14,8,8,Traffic Jam,3.52,0.916,0.334,0.37,1.0,1,14.4
SHP103867,Los Angeles,Sydney,XPO Logistics,Road,2024-05-13,2024-05-21,8,2,Customs Hold,1825.74,3,0,Snow,5.67,7,8,None,0.06,0.85,0.241,0.13,0.7552,1,43.2
SHP103868,Rotterdam,Tokyo,FedEx,Sea,2024-06-23,2024-07-21,28,20,At Port,668.43,3,1,Fog,4.1,4,4,Port Strike,8.65,0.925,0.381,0.12,0.8486,1,33.9
SHP103869,Dubai,Sydney,UPS,Rail,2024-10-25,2024-11-02,8,7,Delayed,2329.44,1,0,Storm,7.96,5,10,Port Strike,8.82,0.923,0.247,0.44,1.0,1,16.8
SHP103870,Hamburg,New York,DHL,Road,2024-02-08,2024-02-17,9,14,In Transit,838.5,5,1,Fog,4.25,8,9,Port Strike,9.31,0.873,0.159,0.13,1.0,1,67.8
SHP103871,Shanghai,Singapore,Maersk,Sea,2024-09-13,2024-10-05,22,0,In Transit,4263.22,1,0,Fog,4.03,5,9,Port Strike,9.27,0.838,0.245,0.19,0.963,1,14.3
SHP103872,Mumbai,Sydney,UPS,Sea,2023-03-23,2023-04-11,19,13,Out for Delivery,1325.44,2,0,Clear,0.02,4,7,Port Strike,8.81,0.947,0.373,0.3,0.8811,1,34.3
SHP103873,Hamburg,New York,DHL,Rail,2023-04-08,2023-04-19,11,16,Delayed,1406.57,5,1,Snow,6.29,2,7,Traffic Jam,4.06,0.873,0.147,0.19,0.8935,1,12.5
SHP103874,Hamburg,Tokyo,DB Schenker,Road,2024-06-06,2024-06-09,3,4,Customs Hold,3392.95,5,1,Blizzard,9.32,8,4,Equipment Failure,5.61,0.847,0.339,0.39,1.0,1,46.9
SHP103875,Rotterdam,Sydney,DB Schenker,Rail,2024-03-03,2024-03-14,11,1,In Transit,3895.53,1,1,Clear,0.23,5,6,Equipment Failure,5.68,0.872,0.358,0.17,0.8017,1,36.4
SHP103876,Rotterdam,Chicago,DHL,Rail,2023-09-03,2023-09-10,7,8,Delayed,746.48,3,0,Snow,5.54,3,6,None,0.0,0.885,0.093,0.2,0.6871,1,26.2
SHP103877,Rotterdam,Sydney,FedEx,Rail,2023-07-05,2023-07-14,9,0,Out for Delivery,3430.05,3,0,Storm,7.8,2,1,None,0.39,0.944,0.132,0.29,0.6139,1,53.5
SHP103878,Rotterdam,Chicago,UPS,Air,2023-01-16,2023-01-20,4,4,Delayed,1779.58,2,0,Fog,4.36,4,3,Traffic Jam,3.55,0.926,0.336,0.2,0.8698,1,35.7
SHP103879,Los Angeles,Singapore,UPS,Road,2023-07-22,2023-07-31,9,0,At Port,207.5,4,0,Clear,0.0,7,3,Natural Disaster,10.47,0.919,0.266,0.24,0.9103,1,73.5
SHP103880,Rotterdam,New York,UPS,Road,2024-05-20,2024-05-25,5,8,At Port,1251.05,4,0,Clear,0.0,6,10,Equipment Failure,5.9,0.904,0.288,0.13,0.8059,1,52.2
SHP103881,Rotterdam,Singapore,Maersk,Air,2024-08-12,2024-08-17,5,9,At Port,1384.43,2,0,Storm,8.15,1,6,Traffic Jam,3.87,0.886,0.356,0.27,1.0,1,18.6
SHP103882,Dubai,Singapore,DB Schenker,Air,2024-05-23,2024-05-26,3,7,Out for Delivery,4084.39,2,0,Fog,4.1,2,2,Equipment Failure,6.01,0.874,0.333,0.15,1.0,1,48.9
SHP103883,Shanghai,Chicago,FedEx,Air,2023-11-02,2023-11-05,3,5,At Port,2035.23,3,0,Blizzard,9.45,4,6,None,0.38,0.932,0.25,0.12,0.7866,1,10.4
SHP103884,Dubai,New York,Maersk,Air,2023-01-27,2023-01-30,3,3,At Port,1782.47,5,0,Fog,3.88,2,8,Traffic Jam,3.82,0.833,0.136,0.17,0.6932,1,52.2
SHP103885,Hamburg,Sydney,Maersk,Sea,2023-10-22,2023-11-19,28,29,At Port,101.87,5,0,Heavy Rain,4.51,4,10,Natural Disaster,9.87,0.815,0.285,0.3,1.0,1,86.0
SHP103886,Los Angeles,Sydney,FedEx,Road,2023-12-14,2023-12-21,7,11,In Transit,2675.31,4,0,Rain,1.86,9,9,Port Strike,9.46,0.921,0.324,0.38,1.0,1,77.3
SHP103887,Los Angeles,Sydney,Maersk,Rail,2024-02-01,2024-02-14,13,11,Customs Hold,2209.8,1,0,Rain,1.68,4,9,None,0.0,0.836,0.279,0.44,0.8862,1,26.1
SHP103888,Shanghai,Tokyo,DB Schenker,Road,2024-09-11,2024-09-20,9,4,In Transit,722.98,2,1,Heavy Rain,4.55,9,6,Natural Disaster,9.83,0.859,0.389,0.32,1.0,1,95.4
SHP103889,Los Angeles,London,DB Schenker,Rail,2023-10-24,2023-11-04,11,15,In Transit,1300.31,5,0,Storm,7.74,5,4,Equipment Failure,5.88,0.851,0.059,0.28,1.0,1,69.9
SHP103890,Hamburg,New York,XPO Logistics,Sea,2024-08-12,2024-09-06,25,23,At Port,4281.14,1,1,Snow,5.98,3,6,Equipment Failure,5.86,0.83,0.352,0.43,1.0,1,89.8
SHP103891,Dubai,London,FedEx,Road,2023-05-20,2023-05-29,9,4,At Port,3510.61,4,0,Storm,7.94,9,1,Traffic Jam,4.47,0.904,0.168,0.11,0.879,1,15.8
SHP103892,Dubai,London,DHL,Sea,2024-06-22,2024-07-14,22,8,Out for Delivery,572.4,1,0,Blizzard,9.06,6,5,Equipment Failure,6.15,0.912,0.202,0.3,1.0,1,49.5
SHP103893,Rotterdam,New York,DHL,Air,2023-08-28,2023-09-01,4,9,In Transit,606.37,1,1,Blizzard,9.14,3,7,None,0.38,0.909,0.084,0.36,0.9306,1,44.1
SHP103894,Los Angeles,Sydney,Maersk,Sea,2023-10-02,2023-10-23,21,4,In Transit,3769.71,5,1,Rain,2.22,4,3,Port Strike,8.85,0.854,0.2,0.22,0.8538,1,10.1
SHP103895,Dubai,Sydney,UPS,Air,2024-06-01,2024-06-04,3,6,Customs Hold,4937.47,3,0,Blizzard,8.84,2,8,Traffic Jam,4.03,0.896,0.192,0.43,1.0,1,90.2
SHP103896,Los Angeles,Sydney,UPS,Road,2023-05-06,2023-05-14,8,1,In Transit,742.57,4,0,Snow,5.86,8,5,Traffic Jam,4.25,0.918,0.31,0.28,0.9081,1,62.1
SHP103897,Shanghai,Tokyo,FedEx,Air,2024-05-31,2024-06-02,2,5,In Transit,1363.87,1,0,Clear,0.0,3,3,Natural Disaster,9.8,0.906,0.071,0.32,0.9797,1,69.3
SHP103898,Los Angeles,Chicago,DB Schenker,Air,2024-08-20,2024-08-24,4,4,At Port,2096.39,2,0,Clear,0.0,4,3,Traffic Jam,3.78,0.871,0.315,0.24,0.8509,1,21.8
SHP103899,Rotterdam,London,DHL,Air,2023-12-28,2023-12-30,2,3,Out for Delivery,2627.81,5,1,Clear,0.0,4,1,Port Strike,9.03,0.918,0.138,0.39,0.9334,1,41.0
SHP103900,Shanghai,Chicago,DB Schenker,Rail,2024-03-13,2024-03-25,12,6,Out for Delivery,3334.56,2,0,Snow,6.02,5,3,Equipment Failure,6.37,0.84,0.066,0.35,1.0,1,16.6
SHP103901,Shanghai,Chicago,DHL,Sea,2024-05-11,2024-06-05,25,24,Out for Delivery,4478.58,4,1,Storm,8.33,4,10,Port Strike,9.16,0.887,0.056,0.16,0.9237,1,75.3
SHP103902,Dubai,Singapore,FedEx,Sea,2023-07-26,2023-08-16,21,4,In Transit,1097.81,3,0,Clear,0.37,4,8,Traffic Jam,4.44,0.937,0.358,0.15,0.6475,1,34.7
SHP103903,Mumbai,Singapore,DB Schenker,Road,2024-01-09,2024-01-18,9,4,Customs Hold,2584.13,4,0,Rain,2.34,6,2,None,0.17,0.857,0.091,0.32,0.65,1,5.5
SHP103904,Los Angeles,Sydney,UPS,Sea,2024-12-01,2024-12-31,30,35,Out for Delivery,4021.6,4,0,Storm,8.32,3,1,Traffic Jam,3.93,0.899,0.107,0.1,0.6609,1,9.7
SHP103905,Hamburg,Sydney,XPO Logistics,Road,2023-08-22,2023-08-26,4,8,Customs Hold,395.92,2,0,Snow,6.26,8,4,Traffic Jam,4.12,0.854,0.124,0.44,1.0,1,47.9
SHP103906,Rotterdam,London,XPO Logistics,Road,2023-04-29,2023-05-07,8,7,Out for Delivery,2801.01,1,0,Fog,4.17,9,7,Traffic Jam,4.03,0.826,0.203,0.33,1.0,1,60.9
SHP103907,Rotterdam,Singapore,DHL,Road,2024-04-08,2024-04-14,6,7,Out for Delivery,3601.7,5,1,Snow,5.54,9,1,Port Strike,9.29,0.915,0.112,0.43,1.0,1,44.7
SHP103908,Los Angeles,New York,Maersk,Sea,2023-12-29,2024-01-26,28,6,In Transit,1235.42,1,0,Rain,1.53,6,6,None,0.0,0.836,0.158,0.14,0.6515,1,48.7
SHP103909,Hamburg,Chicago,XPO Logistics,Rail,2023-01-20,2023-01-29,9,10,In Transit,1592.91,3,0,Heavy Rain,4.65,2,3,None,0.0,0.851,0.166,0.1,0.6779,1,40.5
SHP103910,Hamburg,London,DB Schenker,Rail,2023-10-25,2023-11-07,13,3,In Transit,1273.02,3,0,Blizzard,8.9,5,10,Port Strike,8.69,0.858,0.312,0.1,1.0,1,93.6
SHP103911,Los Angeles,Chicago,XPO Logistics,Air,2023-03-11,2023-03-14,3,1,Out for Delivery,3020.66,3,0,Blizzard,9.35,3,6,Traffic Jam,4.2,0.818,0.298,0.18,1.0,1,55.2
SHP103912,Shanghai,Singapore,UPS,Air,2023-09-04,2023-09-09,5,9,Out for Delivery,53.78,5,0,Heavy Rain,4.84,1,3,Natural Disaster,10.35,0.912,0.174,0.18,1.0,1,81.2
SHP103913,Rotterdam,Singapore,FedEx,Sea,2024-10-05,2024-11-05,31,6,Customs Hold,1301.68,4,0,Rain,1.84,6,4,Traffic Jam,3.74,0.936,0.388,0.3,0.8517,1,56.7
SHP103914,Hamburg,London,DHL,Rail,2024-09-21,2024-10-01,10,11,In Transit,4026.41,3,0,Fog,3.57,4,3,Equipment Failure,5.78,0.894,0.093,0.1,0.6349,1,11.3
SHP103915,Shanghai,Tokyo,FedEx,Air,2023-06-06,2023-06-08,2,1,Out for Delivery,3648.84,5,1,Blizzard,8.59,3,5,Equipment Failure,5.66,0.928,0.078,0.2,0.7788,1,22.3
SHP103916,Shanghai,Tokyo,XPO Logistics,Rail,2023-01-21,2023-02-05,15,6,Customs Hold,586.12,1,0,Rain,1.53,3,2,Port Strike,9.07,0.795,0.093,0.44,1.0,1,86.2
SHP103917,Mumbai,New York,FedEx,Road,2023-11-14,2023-11-23,9,1,In Transit,1131.98,4,0,Blizzard,8.57,6,5,Natural Disaster,9.9,0.939,0.313,0.27,1.0,1,62.6
SHP103918,Mumbai,New York,XPO Logistics,Road,2023-10-10,2023-10-19,9,13,In Transit,4752.82,2,0,Storm,8.45,6,4,None,0.0,0.839,0.14,0.28,0.9826,1,72.3
SHP103919,Mumbai,Sydney,XPO Logistics,Sea,2023-12-03,2024-01-07,35,15,Delayed,1456.13,2,1,Blizzard,8.94,5,9,None,0.0,0.843,0.318,0.3,1.0,1,65.0
SHP103920,Hamburg,Singapore,FedEx,Air,2023-11-16,2023-11-20,4,2,At Port,1867.34,2,0,Fog,3.65,3,1,Traffic Jam,3.62,0.907,0.33,0.2,0.7615,1,35.4
SHP103921,Dubai,London,DB Schenker,Air,2024-04-01,2024-04-04,3,2,In Transit,1038.83,1,1,Blizzard,9.39,2,2,Natural Disaster,9.71,0.889,0.273,0.41,1.0,1,86.6
SHP103922,Hamburg,Tokyo,DHL,Air,2024-04-11,2024-04-16,5,2,Delayed,1563.76,3,0,Storm,7.83,4,5,Equipment Failure,6.03,0.895,0.28,0.37,1.0,1,69.2
SHP103923,Dubai,London,FedEx,Road,2023-08-27,2023-08-31,4,3,At Port,3889.14,4,1,Clear,0.0,8,9,Natural Disaster,9.93,0.931,0.324,0.26,1.0,1,42.2
SHP103924,Shanghai,Tokyo,DB Schenker,Air,2024-08-02,2024-08-07,5,6,Customs Hold,1612.98,4,1,Snow,6.16,2,6,Natural Disaster,9.56,0.878,0.231,0.15,1.0,1,41.0
SHP103925,Shanghai,New York,Maersk,Sea,2024-03-08,2024-03-28,20,20,At Port,580.96,2,0,Snow,6.31,3,3,Port Strike,9.11,0.866,0.311,0.35,1.0,1,29.8
SHP103926,Los Angeles,London,UPS,Road,2024-04-26,2024-05-05,9,13,At Port,4327.71,2,1,Clear,0.0,6,10,Port Strike,8.84,0.885,0.083,0.44,1.0,1,32.3
SHP103927,Los Angeles,New York,DB Schenker,Air,2024-11-09,2024-11-13,4,4,Out for Delivery,4023.45,4,0,Storm,8.0,3,9,Equipment Failure,5.96,0.887,0.049,0.25,0.9085,1,46.6
SHP103928,Rotterdam,Tokyo,DHL,Road,2024-11-12,2024-11-20,8,5,At Port,1133.92,1,0,Storm,8.1,9,5,Equipment Failure,6.31,0.906,0.265,0.1,1.0,1,39.7
SHP103929,Rotterdam,Singapore,UPS,Sea,2024-06-03,2024-07-07,34,8,Customs Hold,4942.3,3,1,Heavy Rain,4.93,6,10,None,0.0,0.894,0.133,0.24,0.6963,1,21.0
SHP103930,Rotterdam,London,UPS,Rail,2023-09-14,2023-09-21,7,3,Delayed,2357.41,2,0,Fog,3.64,3,5,Port Strike,8.51,0.91,0.229,0.12,0.7514,1,6.4
SHP103931,Hamburg,New York,UPS,Sea,2023-02-28,2023-03-19,19,6,At Port,410.95,3,0,Clear,0.0,6,5,Port Strike,9.1,0.914,0.029,0.44,0.8399,1,52.2
SHP103932,Shanghai,New York,DHL,Rail,2023-10-19,2023-10-29,10,15,In Transit,313.48,3,0,Fog,3.61,5,10,Port Strike,9.13,0.928,0.027,0.35,1.0,1,86.3
SHP103933,Hamburg,Tokyo,DB Schenker,Sea,2024-11-28,2025-01-02,35,17,In Transit,3385.16,1,0,Heavy Rain,5.32,3,9,Traffic Jam,4.11,0.875,0.377,0.33,0.9841,1,62.3
SHP103934,Los Angeles,Chicago,UPS,Sea,2024-08-05,2024-09-07,33,4,Out for Delivery,4838.81,2,0,Blizzard,8.55,4,1,Natural Disaster,9.63,0.927,0.031,0.13,0.7428,1,35.3
SHP103935,Mumbai,Singapore,FedEx,Sea,2023-08-23,2023-09-26,34,35,Customs Hold,511.43,1,1,Heavy Rain,5.43,4,6,Natural Disaster,9.65,0.914,0.344,0.21,1.0,1,53.3
SHP103936,Mumbai,Sydney,DHL,Road,2024-06-11,2024-06-20,9,1,Customs Hold,2256.99,1,0,Snow,6.44,9,2,Natural Disaster,9.85,0.885,0.237,0.3,1.0,1,75.9
SHP103937,Los Angeles,Chicago,DHL,Road,2024-05-04,2024-05-07,3,7,In Transit,2398.5,4,0,Blizzard,8.87,9,5,Natural Disaster,10.21,0.845,0.244,0.33,1.0,1,89.2
SHP103938,Dubai,Singapore,XPO Logistics,Road,2023-04-19,2023-04-28,9,12,Customs Hold,1401.45,4,1,Snow,5.55,6,1,Port Strike,9.49,0.814,0.358,0.15,1.0,1,70.2
SHP103939,Shanghai,London,UPS,Rail,2024-11-09,2024-11-21,12,2,Customs Hold,2217.84,5,1,Fog,4.08,5,5,Traffic Jam,4.16,0.944,0.245,0.15,0.7005,1,49.9
SHP103940,Shanghai,London,Maersk,Road,2023-01-04,2023-01-09,5,7,Customs Hold,1383.89,3,0,Clear,0.0,6,7,Traffic Jam,3.94,0.86,0.109,0.23,0.7502,1,20.9
SHP103941,Los Angeles,Chicago,DB Schenker,Rail,2023-03-24,2023-04-01,8,11,At Port,2605.12,1,0,Fog,3.84,4,4,Traffic Jam,4.48,0.901,0.091,0.35,0.8663,1,70.1
SHP103942,Dubai,Singapore,XPO Logistics,Road,2024-01-28,2024-02-05,8,11,Customs Hold,109.09,4,1,Blizzard,9.39,7,9,Traffic Jam,4.0,0.809,0.118,0.15,1.0,1,12.1
SHP103943,Los Angeles,Singapore,FedEx,Road,2024-06-09,2024-06-15,6,0,At Port,1383.57,4,0,Heavy Rain,5.31,6,7,Traffic Jam,4.23,0.919,0.178,0.19,0.7035,1,39.9
SHP103944,Shanghai,Chicago,DHL,Rail,2023-08-11,2023-08-22,11,2,Out for Delivery,2299.56,3,0,Blizzard,8.61,4,7,Traffic Jam,4.09,0.868,0.315,0.26,0.9985,1,94.0
SHP103945,Mumbai,Sydney,FedEx,Air,2023-10-06,2023-10-11,5,9,Delayed,491.92,1,1,Storm,8.49,1,7,None,0.5,0.913,0.272,0.3,0.9057,1,19.2
SHP103946,Mumbai,Singapore,XPO Logistics,Air,2023-12-25,2023-12-28,3,2,Out for Delivery,3572.16,3,0,Snow,5.5,2,6,Natural Disaster,10.08,0.83,0.242,0.12,0.9822,1,76.3
SHP103947,Hamburg,Sydney,Maersk,Sea,2024-08-08,2024-09-04,27,29,In Transit,1552.16,1,1,Snow,5.75,6,8,Port Strike,8.64,0.854,0.177,0.38,1.0,1,19.5
SHP103948,Dubai,Chicago,Maersk,Sea,2024-01-25,2024-02-29,35,16,In Transit,2255.01,4,0,Storm,8.27,3,9,Equipment Failure,5.5,0.85,0.239,0.36,1.0,1,66.6
SHP103949,Shanghai,New York,DHL,Sea,2024-09-20,2024-10-13,23,10,In Transit,4700.27,1,0,Rain,2.06,3,10,Traffic Jam,4.15,0.897,0.391,0.35,0.9058,1,30.4
SHP103950,Shanghai,Tokyo,Maersk,Sea,2024-08-27,2024-09-17,21,6,Delayed,1337.47,5,0,Fog,4.07,5,1,Traffic Jam,3.92,0.83,0.263,0.42,1.0,1,52.7
SHP103951,Hamburg,New York,DB Schenker,Road,2023-12-16,2023-12-25,9,10,At Port,638.68,4,1,Clear,0.0,7,9,Port Strike,9.17,0.884,0.359,0.31,1.0,1,43.6
SHP103952,Shanghai,Singapore,FedEx,Road,2023-01-19,2023-01-23,4,6,In Transit,3832.73,4,0,Rain,1.98,9,2,None,0.48,0.914,0.238,0.26,0.8261,1,26.5
SHP103953,Hamburg,Tokyo,XPO Logistics,Air,2023-05-15,2023-05-20,5,3,In Transit,2573.07,5,0,Snow,6.25,4,8,Natural Disaster,10.38,0.884,0.057,0.13,0.9291,1,78.7
SHP103954,Rotterdam,New York,UPS,Rail,2023-10-30,2023-11-11,12,3,Out for Delivery,3473.37,4,0,Rain,1.88,3,10,Natural Disaster,9.79,0.893,0.216,0.14,0.8247,1,29.7
SHP103955,Shanghai,Tokyo,Maersk,Sea,2024-10-06,2024-11-08,33,38,Customs Hold,69.1,2,0,Clear,0.0,6,6,None,0.0,0.854,0.176,0.23,0.6785,1,48.4
SHP103956,Los Angeles,New York,FedEx,Road,2024-11-12,2024-11-21,9,2,Customs Hold,3690.4,1,0,Storm,7.92,8,8,Natural Disaster,9.55,0.917,0.238,0.32,1.0,1,28.5
SHP103957,Rotterdam,Tokyo,Maersk,Sea,2023-06-18,2023-07-22,34,6,Customs Hold,2559.64,4,0,Blizzard,8.9,3,2,Traffic Jam,4.07,0.827,0.221,0.21,0.8838,1,14.2
SHP103958,Hamburg,Tokyo,DHL,Air,2024-09-12,2024-09-17,5,8,At Port,2863.05,2,1,Clear,0.46,1,5,Traffic Jam,3.82,0.858,0.349,0.31,0.8178,1,45.1
SHP103959,Los Angeles,Tokyo,Maersk,Sea,2024-03-29,2024-04-28,30,6,At Port,3464.37,1,0,Fog,3.52,6,6,Equipment Failure,5.64,0.813,0.23,0.25,0.94,1,86.7
